image_name,component_id,area,perimeter,circularity,eccentricity,centroid_x,centroid_y,bbox_min_row,bbox_min_col,bbox_max_row,bbox_max_col
TCGA-NH-A8F7-01A-01-TS1,120,43.0,25.3397,0.8415,0.8294,16.2326,91.8837,89,12,96,21
TCGA-NH-A8F7-01A-01-TS1,122,104.0,44.991,0.6456,0.8806,65.4231,96.8365,91,59,105,72
TCGA-NH-A8F7-01A-01-TS1,123,299.0,138.2098,0.1967,0.7743,120.9699,105.291,92,109,117,139
TCGA-NH-A8F7-01A-01-TS1,124,69.0,33.9396,0.7527,0.6183,89.2754,98.4058,93,85,105,94
TCGA-NH-A8F7-01A-01-TS1,125,174.0,81.7073,0.3275,0.9725,101.9943,110.1092,94,97,125,110
TCGA-NH-A8F7-01A-01-TS1,126,44.0,44.991,0.2732,0.927,142.0227,97.5,94,135,104,148
TCGA-NH-A8F7-01A-01-TS1,127,49.0,28.0212,0.7842,0.8783,172.3265,98.0816,95,168,103,178
TCGA-NH-A8F7-01A-01-TS1,128,41.0,32.3688,0.4917,0.9622,227.7805,101.6098,95,226,109,232
TCGA-NH-A8F7-01A-01-TS1,129,41.0,28.0212,0.6562,0.7846,239.7805,97.878,95,236,102,245
TCGA-NH-A8F7-01A-01-TS1,130,98.0,37.9618,0.8546,0.7996,51.3367,102.0,96,46,109,58
TCGA-NH-A8F7-01A-01-TS1,131,58.0,42.3094,0.4072,0.902,207.7414,100.1552,96,203,108,214
TCGA-NH-A8F7-01A-01-TS1,132,14.0,14.2883,0.8617,0.8858,252.0714,100.7857,98,251,104,254
TCGA-NH-A8F7-01A-01-TS1,133,13.0,16.4144,0.6063,0.9455,78.2308,101.0,99,76,104,82
TCGA-NH-A8F7-01A-01-TS1,134,118.0,58.4938,0.4334,0.9594,41.6441,111.3729,101,36,122,49
TCGA-NH-A8F7-01A-01-TS1,135,6.0,8.3699,1.0,0.7906,32.5,103.0,102,32,105,34
TCGA-NH-A8F7-01A-01-TS1,136,73.0,42.5395,0.5069,0.6851,176.6164,106.6027,102,172,112,182
TCGA-NH-A8F7-01A-01-TS1,137,20.0,18.0805,0.7688,0.9271,221.0,105.8,102,220,110,223
TCGA-NH-A8F7-01A-01-TS1,138,10.0,11.2814,0.9874,0.6164,61.7,105.3,104,60,108,64
TCGA-NH-A8F7-01A-01-TS1,139,6.0,8.3699,1.0,0.7906,74.5,105.0,104,74,107,76
TCGA-NH-A8F7-01A-01-TS1,140,21.0,16.4144,0.9794,0.418,83.619,106.2857,104,81,109,87
TCGA-NH-A8F7-01A-01-TS1,141,13.0,12.9475,0.9745,0.7841,213.3077,105.0,104,211,107,216
TCGA-NH-A8F7-01A-01-TS1,142,22.0,19.4213,0.733,0.9228,234.5,108.5,105,233,113,237
TCGA-NH-A8F7-01A-01-TS1,144,7.0,9.7106,0.9329,0.8887,156.4286,107.2857,106,156,110,158
TCGA-NH-A8F7-01A-01-TS1,145,9.0,13.7329,0.5997,0.9625,46.7778,109.6667,107,46,113,49
TCGA-NH-A8F7-01A-01-TS1,146,54.0,29.9173,0.7582,0.874,187.9074,109.4074,107,183,113,195
TCGA-NH-A8F7-01A-01-TS1,147,52.0,29.3619,0.758,0.3557,68.6154,112.7308,108,64,117,74
TCGA-NH-A8F7-01A-01-TS1,148,20.0,16.4144,0.9328,0.5846,26.65,111.6,109,25,115,30
TCGA-NH-A8F7-01A-01-TS1,149,22.0,17.5251,0.9001,0.6793,215.5909,112.4091,110,214,116,219
TCGA-NH-A8F7-01A-01-TS1,150,8.0,9.7106,1.0,0.6124,140.875,114.125,113,140,116,143
TCGA-NH-A8F7-01A-01-TS1,151,21.0,19.0959,0.7237,0.65,154.5238,115.0,113,152,118,158
TCGA-NH-A8F7-01A-01-TS1,152,21.0,16.4144,0.9794,0.6872,209.381,115.0,113,207,118,213
TCGA-NH-A8F7-01A-01-TS1,153,40.0,28.0212,0.6402,0.937,248.65,117.7,113,245,123,253
TCGA-NH-A8F7-01A-01-TS1,154,18.0,18.8659,0.6355,0.7811,135.0556,117.0556,115,133,120,140
TCGA-NH-A8F7-01A-01-TS1,155,5.0,7.8145,1.0,0.8165,241.4,116.2,115,241,118,243
TCGA-NH-A8F7-01A-01-TS1,156,56.0,27.7911,0.9111,0.7747,30.4643,119.4643,116,26,123,36
TCGA-NH-A8F7-01A-01-TS1,157,42.0,25.3397,0.822,0.8455,81.619,120.2143,116,79,125,86
TCGA-NH-A8F7-01A-01-TS1,158,88.0,42.3094,0.6178,0.8762,185.5455,121.8295,117,179,127,195
TCGA-NH-A8F7-01A-01-TS1,159,48.0,25.895,0.8995,0.6925,61.0,120.5417,118,57,125,66
TCGA-NH-A8F7-01A-01-TS1,160,13.0,13.7329,0.8662,0.6295,18.3077,120.8462,119,17,124,21
TCGA-NH-A8F7-01A-01-TS1,161,49.0,28.0212,0.7842,0.8349,113.898,123.8776,119,110,129,118
TCGA-NH-A8F7-01A-01-TS1,163,19.0,16.9698,0.8291,0.8424,224.0,123.2632,121,222,127,227
TCGA-NH-A8F7-01A-01-TS1,164,60.0,28.5765,0.9233,0.1239,135.9167,126.1167,122,132,131,141
TCGA-NH-A8F7-01A-01-TS1,165,17.0,15.629,0.8746,0.7883,47.5294,124.1765,123,45,127,51
TCGA-NH-A8F7-01A-01-TS1,167,20.0,16.1844,0.9595,0.7214,233.05,125.6,124,231,128,237
TCGA-NH-A8F7-01A-01-TS1,168,139.0,54.9316,0.5789,0.8761,32.8273,129.5755,125,24,136,44
TCGA-NH-A8F7-01A-01-TS1,169,17.0,17.5251,0.6956,0.9405,247.5882,127.0588,126,244,129,252
TCGA-NH-A8F7-01A-01-TS1,170,64.0,29.3619,0.9329,0.721,121.7812,130.9219,127,117,135,128
TCGA-NH-A8F7-01A-01-TS1,171,12.0,12.9475,0.8995,0.809,144.5,128.5,127,143,131,147
TCGA-NH-A8F7-01A-01-TS1,172,79.0,37.5018,0.7059,0.8453,193.8228,130.2405,127,187,135,202
TCGA-NH-A8F7-01A-01-TS1,173,49.0,28.0212,0.7842,0.7353,62.5306,132.6122,128,60,138,67
TCGA-NH-A8F7-01A-01-TS1,175,48.0,25.895,0.8995,0.6068,72.5625,134.1458,131,69,138,78
TCGA-NH-A8F7-01A-01-TS1,176,106.0,54.4716,0.4489,0.9788,202.3302,137.8019,133,192,144,215
TCGA-NH-A8F7-01A-01-TS1,177,14.0,13.7329,0.9329,0.6641,250.2857,134.8571,133,248,137,253
TCGA-NH-A8F7-01A-01-TS1,178,61.0,30.4727,0.8255,0.781,22.3443,139.3607,134,19,144,28
TCGA-NH-A8F7-01A-01-TS1,179,85.0,51.6948,0.3997,0.8968,132.1412,139.5882,135,125,147,140
TCGA-NH-A8F7-01A-01-TS1,180,83.0,39.6279,0.6642,0.9134,233.0843,139.7229,135,227,146,241
TCGA-NH-A8F7-01A-01-TS1,181,281.0,77.5898,0.5866,0.6799,179.7651,148.8043,138,171,159,192
TCGA-NH-A8F7-01A-01-TS1,182,38.0,26.9105,0.6594,0.8746,244.7895,141.7105,138,241,146,250
TCGA-NH-A8F7-01A-01-TS1,183,12.0,15.0737,0.6637,0.896,155.25,141.3333,139,154,145,158
TCGA-NH-A8F7-01A-01-TS1,184,100.0,55.717,0.4048,0.9278,216.05,146.27,139,206,154,225
TCGA-NH-A8F7-01A-01-TS1,185,25.0,18.0805,0.961,0.82,34.88,141.44,140,32,144,39
TCGA-NH-A8F7-01A-01-TS1,186,81.0,43.8802,0.5286,0.9475,202.9506,147.4198,141,198,156,212
TCGA-NH-A8F7-01A-01-TS1,187,58.0,42.6348,0.401,0.976,53.2586,143.6897,142,46,147,64
TCGA-NH-A8F7-01A-01-TS1,188,172.0,85.6343,0.2947,0.9074,70.2674,148.8953,142,60,158,83
TCGA-NH-A8F7-01A-01-TS1,189,31.0,21.5474,0.839,0.8491,143.6129,145.0323,143,140,148,149
TCGA-NH-A8F7-01A-01-TS1,190,18.0,17.5251,0.7365,0.9069,250.7778,146.1667,144,248,149,254
TCGA-NH-A8F7-01A-01-TS1,191,112.0,60.85,0.3801,0.9145,91.8214,151.0089,145,83,158,102
TCGA-NH-A8F7-01A-01-TS1,192,92.0,37.5018,0.822,0.7647,37.3913,150.1739,146,31,155,44
TCGA-NH-A8F7-01A-01-TS1,193,45.0,26.4504,0.8083,0.9096,20.6667,149.2444,147,16,152,27
TCGA-NH-A8F7-01A-01-TS1,195,41.0,34.725,0.4273,0.9387,236.878,150.9756,147,232,157,243
TCGA-NH-A8F7-01A-01-TS1,196,44.0,26.6804,0.7767,0.8926,53.5909,150.9545,148,49,154,60
TCGA-NH-A8F7-01A-01-TS1,197,148.0,70.6559,0.3725,0.9688,128.2568,152.7973,148,116,160,143
TCGA-NH-A8F7-01A-01-TS1,199,8.0,9.7106,1.0,0.6124,154.875,153.125,152,154,155,157
TCGA-NH-A8F7-01A-01-TS1,200,138.0,64.4122,0.418,0.9087,243.8768,158.2536,152,235,166,254
TCGA-NH-A8F7-01A-01-TS1,201,14.0,13.7329,0.9329,0.7499,5.7143,155.0714,153,4,158,8
TCGA-NH-A8F7-01A-01-TS1,203,9.0,11.8368,0.8072,0.5666,21.8889,155.5556,154,20,158,24
TCGA-NH-A8F7-01A-01-TS1,204,103.0,44.7609,0.646,0.853,102.2718,161.0583,155,95,167,110
TCGA-NH-A8F7-01A-01-TS1,205,33.0,24.7843,0.6751,0.9104,43.3636,159.0,157,39,162,49
TCGA-NH-A8F7-01A-01-TS1,207,19.0,15.0737,1.0,0.5207,70.8421,160.8421,159,69,164,74
TCGA-NH-A8F7-01A-01-TS1,208,7.0,9.1553,1.0,0.8165,127.0,160.0,159,126,162,129
TCGA-NH-A8F7-01A-01-TS1,209,10.0,13.1775,0.7237,0.9161,207.8,160.9,159,206,163,211
TCGA-NH-A8F7-01A-01-TS1,210,56.0,31.028,0.731,0.8892,79.9464,162.6607,160,74,167,86
TCGA-NH-A8F7-01A-01-TS1,211,44.0,30.1473,0.6084,0.8844,34.0455,163.1818,161,29,167,40
TCGA-NH-A8F7-01A-01-TS1,212,44.0,25.1096,0.877,0.8694,54.5,163.0,161,50,166,60
TCGA-NH-A8F7-01A-01-TS1,213,14.0,15.629,0.7202,0.9031,121.9286,162.8571,161,119,165,125
TCGA-NH-A8F7-01A-01-TS1,214,21.0,21.7775,0.5564,0.4327,4.1905,167.5714,165,2,171,8
TCGA-NH-A8F7-01A-01-TS1,215,5.0,7.8145,1.0,0.8165,253.4,165.8,165,253,168,255
TCGA-NH-A8F7-01A-01-TS1,216,72.0,37.1764,0.6546,0.9344,107.6111,169.3889,166,101,174,116
TCGA-NH-A8F7-01A-01-TS1,217,189.0,78.6052,0.3844,0.9612,233.2698,176.8624,167,222,189,246
TCGA-NH-A8F7-01A-01-TS1,218,31.0,22.1028,0.7974,0.9038,77.9677,171.129,169,74,174,83
TCGA-NH-A8F7-01A-01-TS1,219,41.0,23.9989,0.8946,0.5454,128.0244,171.9024,169,125,176,133
TCGA-NH-A8F7-01A-01-TS1,220,38.0,31.2581,0.4887,0.7872,169.7368,173.5263,169,166,177,174
TCGA-NH-A8F7-01A-01-TS1,221,7.0,9.1553,1.0,0.378,229.7143,170.0,169,229,172,232
TCGA-NH-A8F7-01A-01-TS1,222,17.0,14.8436,0.9696,0.7071,49.5294,171.8824,170,48,175,52
TCGA-NH-A8F7-01A-01-TS1,225,41.0,26.4504,0.7364,0.8975,89.6829,173.122,171,85,176,95
TCGA-NH-A8F7-01A-01-TS1,226,8.0,11.0514,0.8231,0.8165,247.0,173.5,172,246,176,249
TCGA-NH-A8F7-01A-01-TS1,227,51.0,32.5988,0.6031,0.9182,35.9608,175.6471,173,30,179,43
TCGA-NH-A8F7-01A-01-TS1,228,58.0,29.1319,0.8588,0.8325,58.7586,176.1897,173,54,180,65
TCGA-NH-A8F7-01A-01-TS1,229,6.0,8.5999,1.0,0.6742,118.1667,173.8333,173,117,176,120
TCGA-NH-A8F7-01A-01-TS1,230,16.0,14.5183,0.9539,0.6662,177.0625,175.125,173,175,178,180
TCGA-NH-A8F7-01A-01-TS1,231,70.0,33.1542,0.8003,0.7478,78.2143,179.6143,176,73,185,85
TCGA-NH-A8F7-01A-01-TS1,232,251.0,127.0236,0.1955,0.795,104.2789,184.3944,176,91,194,122
TCGA-NH-A8F7-01A-01-TS1,233,25.0,19.4213,0.8329,0.8389,16.6,181.68,179,14,185,20
TCGA-NH-A8F7-01A-01-TS1,234,12.0,12.3921,0.982,0.795,159.8333,179.9167,179,158,182,163
TCGA-NH-A8F7-01A-01-TS1,235,5.0,7.8145,1.0,0.8165,253.4,179.8,179,253,182,255
TCGA-NH-A8F7-01A-01-TS1,236,13.0,12.9475,0.9745,0.744,25.6154,184.4615,183,24,187,28
TCGA-NH-A8F7-01A-01-TS1,237,28.0,23.7689,0.6228,0.9406,61.6786,185.8571,184,57,188,67
TCGA-NH-A8F7-01A-01-TS1,238,82.0,48.7832,0.433,0.9419,124.8415,188.9268,186,116,194,135
TCGA-NH-A8F7-01A-01-TS1,239,148.0,44.7609,0.9283,0.6134,211.8784,192.8851,187,205,200,220
TCGA-NH-A8F7-01A-01-TS1,240,28.0,18.8659,0.9886,0.7639,242.9286,190.1071,187,241,194,246
TCGA-NH-A8F7-01A-01-TS1,241,12.0,12.9475,0.8995,0.8756,251.0833,189.0833,187,250,192,253
TCGA-NH-A8F7-01A-01-TS1,242,23.0,17.7552,0.9168,0.7901,67.6957,193.3478,191,65,197,71
TCGA-NH-A8F7-01A-01-TS1,243,30.0,23.4435,0.6859,0.8491,40.5,195.1,192,37,198,46
TCGA-NH-A8F7-01A-01-TS1,244,46.0,29.9173,0.6458,0.9244,8.2174,195.1087,193,3,198,15
TCGA-NH-A8F7-01A-01-TS1,246,32.0,20.762,0.9329,0.7933,58.3125,196.125,194,55,199,63
TCGA-NH-A8F7-01A-01-TS1,247,277.0,153.3787,0.148,0.2997,112.6931,204.1011,194,94,220,126
TCGA-NH-A8F7-01A-01-TS1,248,11.0,19.4213,0.3665,0.8987,167.5455,196.6364,194,166,200,170
TCGA-NH-A8F7-01A-01-TS1,250,178.0,84.0635,0.3165,0.8928,152.7191,206.8315,197,141,216,164
TCGA-NH-A8F7-01A-01-TS1,251,15.0,13.5029,1.0,0.4899,47.6,199.6,198,46,202,50
TCGA-NH-A8F7-01A-01-TS1,254,19.0,16.7397,0.8521,0.9016,25.6842,201.0,200,23,203,30
TCGA-NH-A8F7-01A-01-TS1,255,6.0,10.496,0.6844,0.9129,39.6667,201.0,200,38,203,42
TCGA-NH-A8F7-01A-01-TS1,256,153.0,69.7753,0.3949,0.8993,219.4118,206.3203,200,209,212,232
TCGA-NH-A8F7-01A-01-TS1,257,55.0,32.3688,0.6597,0.9404,97.0545,203.5636,201,90,207,104
TCGA-NH-A8F7-01A-01-TS1,259,40.0,26.6804,0.7061,0.9125,178.95,208.6,204,176,213,184
TCGA-NH-A8F7-01A-01-TS1,261,35.0,26.1251,0.6444,0.9288,245.3143,209.8571,205,243,216,249
TCGA-NH-A8F7-01A-01-TS1,262,136.0,66.4036,0.3876,0.9656,65.0882,212.5147,208,52,218,79
TCGA-NH-A8F7-01A-01-TS1,263,61.0,29.9173,0.8564,0.8393,88.6393,211.7049,209,83,216,95
TCGA-NH-A8F7-01A-01-TS1,264,23.0,18.0805,0.8841,0.8074,26.3478,213.087,210,25,217,29
TCGA-NH-A8F7-01A-01-TS1,266,34.0,24.7843,0.6956,0.9292,227.4706,213.4118,211,224,218,233
TCGA-NH-A8F7-01A-01-TS1,267,40.0,29.3619,0.583,0.9441,105.275,216.8,213,100,220,112
TCGA-NH-A8F7-01A-01-TS1,268,201.0,87.8558,0.3272,0.8395,211.3284,223.7463,213,203,235,222
TCGA-NH-A8F7-01A-01-TS1,269,172.0,110.8787,0.1758,0.6419,22.2093,226.9244,214,12,236,33
TCGA-NH-A8F7-01A-01-TS1,270,17.0,14.8436,0.9696,0.678,3.7647,216.9412,215,2,220,6
TCGA-NH-A8F7-01A-01-TS1,271,238.0,115.6469,0.2236,0.9341,54.2353,222.5168,215,40,231,75
TCGA-NH-A8F7-01A-01-TS1,273,21.0,18.0805,0.8072,0.8838,80.1429,217.1429,216,77,220,84
TCGA-NH-A8F7-01A-01-TS1,274,70.0,43.7455,0.4597,0.9356,146.8429,218.4143,216,138,223,156
TCGA-NH-A8F7-01A-01-TS1,275,93.0,66.3083,0.2658,0.8676,229.6989,222.8172,216,224,234,236
TCGA-NH-A8F7-01A-01-TS1,276,25.0,18.0805,0.961,0.6804,177.92,219.32,217,176,223,181
TCGA-NH-A8F7-01A-01-TS1,277,7.0,9.9407,0.8902,0.833,132.2857,219.5714,218,131,222,134
TCGA-NH-A8F7-01A-01-TS1,278,7.0,9.9407,0.8902,0.833,188.7143,220.4286,219,188,223,191
TCGA-NH-A8F7-01A-01-TS1,279,41.0,25.3397,0.8024,0.842,95.0488,223.1463,220,91,227,100
TCGA-NH-A8F7-01A-01-TS1,280,30.0,21.7775,0.7949,0.8724,250.8,223.4333,220,248,228,255
TCGA-NH-A8F7-01A-01-TS1,281,13.0,13.7329,0.8662,0.5672,184.0,222.8462,221,182,226,186
TCGA-NH-A8F7-01A-01-TS1,282,44.0,24.7843,0.9001,0.5995,10.1818,225.6818,222,7,230,15
TCGA-NH-A8F7-01A-01-TS1,284,393.0,198.2744,0.1256,0.971,118.4987,236.5242,223,94,255,146
TCGA-NH-A8F7-01A-01-TS1,285,23.0,18.0805,0.8841,0.8038,164.6522,228.2609,226,163,232,168
TCGA-NH-A8F7-01A-01-TS1,286,41.0,34.1696,0.4413,0.9707,231.1463,233.8537,227,227,240,237
TCGA-NH-A8F7-01A-01-TS1,287,104.0,59.8346,0.365,0.7305,41.0769,235.3365,229,35,244,49
TCGA-NH-A8F7-01A-01-TS1,288,114.0,41.7541,0.8217,0.8184,240.0702,235.2456,230,234,243,248
TCGA-NH-A8F7-01A-01-TS1,289,8.0,10.496,0.9125,0.8124,77.25,232.625,231,76,235,79
TCGA-NH-A8F7-01A-01-TS1,290,26.0,20.762,0.758,0.7435,186.5769,235.1538,233,184,239,191
TCGA-NH-A8F7-01A-01-TS1,291,104.0,53.5909,0.4551,0.884,5.8077,241.4808,234,2,252,13
TCGA-NH-A8F7-01A-01-TS1,292,189.0,109.2684,0.1989,0.8431,66.3545,241.164,235,50,250,81
TCGA-NH-A8F7-01A-01-TS1,293,41.0,28.0212,0.6562,0.9034,249.2439,239.0,235,244,243,254
TCGA-NH-A8F7-01A-01-TS1,294,12.0,12.3921,0.982,0.795,132.8333,238.0833,237,131,240,136
TCGA-NH-A8F7-01A-01-TS1,295,69.0,49.0132,0.3609,0.3916,18.5652,242.8406,238,13,250,26
TCGA-NH-A8F7-01A-01-TS1,296,34.0,22.6581,0.8322,0.555,30.3824,241.5294,239,28,246,35
TCGA-NH-A8F7-01A-01-TS1,297,21.0,16.9698,0.9164,0.5974,192.5238,243.2381,241,190,246,196
TCGA-NH-A8F7-01A-01-TS1,298,92.0,49.8939,0.4644,0.9546,45.3913,248.4348,245,35,253,56
TCGA-NH-A8F7-01A-01-TS1,299,62.0,30.7027,0.8265,0.8596,124.1613,249.4677,245,119,254,130
TCGA-NH-A8F7-01A-01-TS1,300,5.0,9.1553,0.7496,0.9558,251.6,246.6,246,250,248,254
TCGA-NH-A8F7-01A-01-TS1,301,8.0,10.496,0.9125,0.8843,92.25,247.875,247,91,250,95
TCGA-NH-A8F7-01A-01-TS1,302,57.0,39.9532,0.4487,0.7709,159.2105,250.2807,247,155,255,166
TCGA-NH-A8F7-01A-01-TS1,303,31.0,19.9766,0.9762,0.3666,140.2903,250.6129,248,138,254,144
TCGA-NH-A8F7-01A-01-TS1,305,24.0,19.4213,0.7996,0.8666,10.2917,251.1667,249,7,254,14
TCGA-NH-A8F7-01A-01-TS1,308,6.0,9.7106,0.7996,0.9253,57.8333,252.6667,252,56,254,60
TCGA-RD-A8N9-01A-01-TS1,1,38.0,28.0212,0.6082,0.7674,5.6842,5.1842,2,2,11,10
TCGA-RD-A8N9-01A-01-TS1,2,25.0,19.6513,0.8135,0.8011,24.0,3.84,2,21,7,28
TCGA-RD-A8N9-01A-01-TS1,4,12.0,14.8436,0.6844,0.9193,94.3333,5.1667,2,93,8,96
TCGA-RD-A8N9-01A-01-TS1,5,32.0,22.1028,0.8231,0.8673,101.2812,5.9375,2,99,11,104
TCGA-RD-A8N9-01A-01-TS1,6,28.0,18.6359,1.0,0.5606,146.5,3.8571,2,144,7,150
TCGA-RD-A8N9-01A-01-TS1,8,8.0,10.496,0.9125,0.6746,184.5,2.875,2,183,5,187
TCGA-RD-A8N9-01A-01-TS1,10,38.0,29.9173,0.5335,0.8597,242.3158,6.3158,2,240,12,247
TCGA-RD-A8N9-01A-01-TS1,12,24.0,19.0959,0.8271,0.8815,195.0417,5.125,3,192,9,199
TCGA-RD-A8N9-01A-01-TS1,14,12.0,12.1621,1.0,0.6831,214.0,4.5,3,213,7,216
TCGA-RD-A8N9-01A-01-TS1,15,13.0,12.9475,0.9745,0.8064,14.1538,6.0,4,13,9,16
TCGA-RD-A8N9-01A-01-TS1,16,135.0,88.9665,0.2143,0.8889,233.8222,15.4593,4,229,27,241
TCGA-RD-A8N9-01A-01-TS1,17,29.0,26.6804,0.5119,0.9559,251.7586,8.6207,4,250,14,255
TCGA-RD-A8N9-01A-01-TS1,18,11.0,12.3921,0.9001,0.6019,208.1818,6.9091,5,207,9,211
TCGA-RD-A8N9-01A-01-TS1,19,5.0,8.5999,0.8496,0.7871,111.0,6.8,6,110,9,113
TCGA-RD-A8N9-01A-01-TS1,20,12.0,12.1621,1.0,0.6831,117.0,7.5,6,116,10,119
TCGA-RD-A8N9-01A-01-TS1,21,9.0,10.496,1.0,0.6946,224.8889,8.6667,7,224,11,227
TCGA-RD-A8N9-01A-01-TS1,22,12.0,12.9475,0.8995,0.8756,59.0833,9.0833,8,57,11,62
TCGA-RD-A8N9-01A-01-TS1,23,12.0,11.8368,1.0,0.0,189.5,9.5,8,188,12,192
TCGA-RD-A8N9-01A-01-TS1,24,17.0,14.8436,0.9696,0.7086,201.7059,9.2941,8,200,12,205
TCGA-RD-A8N9-01A-01-TS1,25,6.0,8.5999,1.0,0.6742,216.8333,8.8333,8,216,11,219
TCGA-RD-A8N9-01A-01-TS1,26,54.0,35.0503,0.5524,0.9553,30.2963,16.0741,9,28,24,33
TCGA-RD-A8N9-01A-01-TS1,27,6.0,8.5999,1.0,0.6742,71.1667,9.8333,9,70,12,73
TCGA-RD-A8N9-01A-01-TS1,28,40.0,30.7027,0.5332,0.9198,185.8,15.575,9,183,21,190
TCGA-RD-A8N9-01A-01-TS1,29,33.0,22.8882,0.7916,0.8501,66.8485,14.0909,10,64,18,71
TCGA-RD-A8N9-01A-01-TS1,30,14.0,12.9475,1.0,0.6708,172.5,11.5,10,171,14,175
TCGA-RD-A8N9-01A-01-TS1,31,20.0,15.629,1.0,0.7303,11.5,13.5,11,10,17,14
TCGA-RD-A8N9-01A-01-TS1,32,6.0,8.3699,1.0,0.7906,210.5,12.0,11,210,14,212
TCGA-RD-A8N9-01A-01-TS1,33,6.0,8.3699,1.0,0.7906,122.0,12.5,12,121,14,124
TCGA-RD-A8N9-01A-01-TS1,34,8.0,10.496,0.9125,0.7951,198.25,13.0,12,197,15,201
TCGA-RD-A8N9-01A-01-TS1,36,23.0,17.5251,0.9411,0.7977,5.6522,16.3478,13,4,20,8
TCGA-RD-A8N9-01A-01-TS1,37,20.0,15.629,1.0,0.6382,86.25,16.05,14,84,19,89
TCGA-RD-A8N9-01A-01-TS1,39,9.0,10.496,1.0,0.6946,179.8889,15.3333,14,179,18,182
TCGA-RD-A8N9-01A-01-TS1,40,9.0,11.0514,0.926,0.7863,205.5556,14.6667,14,204,17,208
TCGA-RD-A8N9-01A-01-TS1,42,22.0,19.4213,0.733,0.8109,58.9091,19.2273,16,57,23,62
TCGA-RD-A8N9-01A-01-TS1,43,9.0,10.266,1.0,0.0,214.0,17.0,16,213,19,216
TCGA-RD-A8N9-01A-01-TS1,44,36.0,28.8066,0.5452,0.5706,22.5556,19.9444,17,19,24,27
TCGA-RD-A8N9-01A-01-TS1,45,44.0,32.3688,0.5277,0.9433,78.0909,22.1364,17,76,31,82
TCGA-RD-A8N9-01A-01-TS1,46,17.0,14.2883,1.0,0.6259,114.5882,19.1176,17,113,22,117
TCGA-RD-A8N9-01A-01-TS1,47,7.0,9.1553,1.0,0.378,132.0,17.7143,17,131,20,134
TCGA-RD-A8N9-01A-01-TS1,49,27.0,22.8882,0.6477,0.8521,107.5556,20.8519,18,105,26,111
TCGA-RD-A8N9-01A-01-TS1,50,13.0,12.9475,0.9745,0.5081,161.4615,19.8462,18,160,22,164
TCGA-RD-A8N9-01A-01-TS1,51,14.0,12.9475,1.0,0.2037,219.5,19.2857,18,218,22,222
TCGA-RD-A8N9-01A-01-TS1,52,14.0,13.7329,0.9329,0.7864,145.4286,21.2857,19,144,24,148
TCGA-RD-A8N9-01A-01-TS1,53,11.0,11.8368,0.9866,0.2697,245.1818,20.1818,19,244,23,248
TCGA-RD-A8N9-01A-01-TS1,54,19.0,17.5251,0.7774,0.2036,92.7368,22.0526,20,91,25,96
TCGA-RD-A8N9-01A-01-TS1,56,12.0,12.1621,1.0,0.6831,169.0,21.5,20,168,24,171
TCGA-RD-A8N9-01A-01-TS1,57,9.0,10.496,1.0,0.6946,204.8889,21.6667,20,204,24,207
TCGA-RD-A8N9-01A-01-TS1,58,8.0,9.7106,1.0,0.6124,178.875,21.875,21,178,24,181
TCGA-RD-A8N9-01A-01-TS1,59,12.0,12.3921,0.982,0.6462,191.5833,22.25,21,190,25,194
TCGA-RD-A8N9-01A-01-TS1,60,15.0,13.7329,0.9995,0.5527,11.7333,24.3333,22,10,27,14
TCGA-RD-A8N9-01A-01-TS1,61,34.0,22.6581,0.8322,0.7369,51.3824,25.4118,23,48,29,56
TCGA-RD-A8N9-01A-01-TS1,62,43.0,34.4949,0.4541,0.8888,65.3953,27.5581,23,61,32,72
TCGA-RD-A8N9-01A-01-TS1,64,12.0,12.3921,0.982,0.5907,211.9167,24.3333,23,210,27,214
TCGA-RD-A8N9-01A-01-TS1,65,9.0,10.266,1.0,0.0,217.0,24.0,23,216,26,219
TCGA-RD-A8N9-01A-01-TS1,66,7.0,9.1553,1.0,0.8165,224.0,24.0,23,223,26,226
TCGA-RD-A8N9-01A-01-TS1,67,7.0,9.9407,0.8902,0.833,248.5714,24.2857,23,247,26,251
TCGA-RD-A8N9-01A-01-TS1,68,80.0,49.5686,0.4092,0.5294,200.9625,30.15,25,196,38,209
TCGA-RD-A8N9-01A-01-TS1,69,12.0,12.3921,0.982,0.5907,155.3333,27.9167,26,154,30,158
TCGA-RD-A8N9-01A-01-TS1,70,20.0,18.0805,0.7688,0.8545,166.25,27.8,26,164,30,171
TCGA-RD-A8N9-01A-01-TS1,71,9.0,10.496,1.0,0.6946,174.1111,27.6667,26,173,30,176
TCGA-RD-A8N9-01A-01-TS1,73,15.0,13.7329,0.9995,0.5527,227.3333,28.7333,27,225,31,230
TCGA-RD-A8N9-01A-01-TS1,74,28.0,23.4435,0.6402,0.8427,243.8929,30.6786,27,242,36,247
TCGA-RD-A8N9-01A-01-TS1,75,216.0,109.6332,0.2258,0.9183,36.0139,41.0185,28,26,54,48
TCGA-RD-A8N9-01A-01-TS1,76,88.0,56.5977,0.3452,0.9447,182.625,36.1932,28,177,46,189
TCGA-RD-A8N9-01A-01-TS1,77,22.0,17.5251,0.9001,0.7241,101.0909,30.7727,29,99,34,105
TCGA-RD-A8N9-01A-01-TS1,78,6.0,8.3699,1.0,0.7906,129.5,30.0,29,129,32,131
